bootstrap_index,density_crossing_radius_interpolated_mpc_h,density_crossing_radius_discrete_mpc_h,crossing_detected
4509,120.0783523577048,121.99301547856197,True
4510,124.79735108741288,127.3598983968242,True
4511,112.1675364643491,116.85229034325097,True
4512,119.12712516549315,121.99301547856197,True
4513,120.54456450407618,121.99301547856197,True
4514,104.82681961770207,107.21159431141558,True
4515,116.4583829303778,116.85229034325097,True
4516,109.57797300092031,111.92819281414471,True
4517,117.66843868017892,121.99301547856197,True
4518,116.40241902712114,116.85229034325097,True
4519,110.42706006389368,111.92819281414471,True
4520,120.01172393829611,121.99301547856197,True
4521,109.7946154900388,111.92819281414471,True
4522,119.59418075998958,121.99301547856197,True
4523,118.42256120779086,121.99301547856197,True
4524,105.00769841092178,107.21159431141558,True
4525,107.83448597134928,111.92819281414471,True
4526,111.41853515817205,111.92819281414471,True
4527,104.5623283212048,107.21159431141558,True
4528,115.59927225820279,116.85229034325097,True
4529,122.60298439497001,127.3598983968242,True
4530,121.90313775846003,121.99301547856197,True
4531,113.82940906019302,116.85229034325097,True
4532,106.22834965116489,107.21159431141558,True
4533,121.03608793308337,121.99301547856197,True
4534,110.0403851840881,111.92819281414471,True
4535,114.62506150268977,116.85229034325097,True
4536,118.55968441935194,121.99301547856197,True
4537,116.4297124826863,116.85229034325097,True
4538,115.7960300019907,116.85229034325097,True
4539,117.66259408071605,121.99301547856197,True
4540,115.98127719554394,116.85229034325097,True
4541,114.03699954514333,116.85229034325097,True
4542,117.69093772880656,121.99301547856197,True
4543,111.17599586311184,111.92819281414471,True
4544,116.80392693796757,116.85229034325097,True
4545,115.37918004446385,116.85229034325097,True
4546,117.6325576023124,121.99301547856197,True
4547,112.45490094772596,116.85229034325097,True
4548,113.90046945282641,116.85229034325097,True
4549,115.61460980479949,116.85229034325097,True
4550,122.77413647368954,127.3598983968242,True
4551,115.4715989848189,116.85229034325097,True
4552,108.49979129570086,111.92819281414471,True
4553,119.23812173494944,121.99301547856197,True
4554,117.25293964067234,121.99301547856197,True
4555,125.40936687054331,127.3598983968242,True
4556,124.52314099278553,127.3598983968242,True
4557,115.53657459356224,116.85229034325097,True
4558,107.43169919825989,111.92819281414471,True
4559,117.79469442132515,121.99301547856197,True
4560,107.6861305995405,111.92819281414471,True
4561,124.59939928412697,127.3598983968242,True
4562,119.48938227799334,121.99301547856197,True
4563,109.51790077657908,111.92819281414471,True
4564,108.30400856037822,111.92819281414471,True
4565,121.79861132219841,121.99301547856197,True
4566,101.72685671794915,102.6937509290598,True
4567,110.07975034420362,111.92819281414471,True
4568,114.35834020061614,116.85229034325097,True
4569,104.99545411249495,107.21159431141558,True
4570,122.34495036793122,127.3598983968242,True
4571,121.54952061414195,121.99301547856197,True
4572,98.15570429811096,98.36628722493359,True
4573,120.4552091144459,121.99301547856197,True
4574,110.58598020269496,111.92819281414471,True
4575,108.60107103037544,111.92819281414471,True
4576,110.31705013069761,111.92819281414471,True
4577,118.8549405452092,121.99301547856197,True
4578,106.06741295823846,107.21159431141558,True
4579,109.20571711428097,111.92819281414471,True
4580,108.12404686607827,111.92819281414471,True
4581,106.03706831807457,107.21159431141558,True
4582,112.9523646107424,116.85229034325097,True
4583,110.50999250931885,111.92819281414471,True
4584,111.55639636906004,111.92819281414471,True
4585,110.9225747121812,111.92819281414471,True
4586,124.49422611108659,127.3598983968242,True
4587,109.80540529418094,111.92819281414471,True
4588,118.77799299851057,121.99301547856197,True
4589,106.33590074505763,107.21159431141558,True
4590,109.24222602853744,111.92819281414471,True
4591,106.85645926287184,107.21159431141558,True
4592,108.4946942630283,111.92819281414471,True
4593,120.74335990561278,121.99301547856197,True
4594,108.82328341662327,111.92819281414471,True
4595,108.46708807337474,111.92819281414471,True
4596,107.92352686918021,111.92819281414471,True
4597,113.51580328915246,116.85229034325097,True
4598,116.49201497645292,116.85229034325097,True
