#Om_b h^2             =  0.021800
#Om_c h^2             =  0.120000
#Om_nu h^2            =  0.000640
#Om_darkenergy        =  0.688772
#sigma_8              =  0.8104
   0.796319E-01   0.812568E+04
   0.812406E-01   0.787483E+04
   0.828817E-01   0.761956E+04
   0.845561E-01   0.736216E+04
   0.862642E-01   0.710494E+04
   0.880068E-01   0.685007E+04
   0.897847E-01   0.659988E+04
   0.915985E-01   0.635649E+04
   0.934489E-01   0.612208E+04
   0.953367E-01   0.589882E+04
   0.972626E-01   0.568854E+04
   0.992274E-01   0.549289E+04
   0.101232E+00   0.531328E+04
   0.103277E+00   0.515073E+04
   0.105363E+00   0.500514E+04
   0.107492E+00   0.487617E+04
   0.109663E+00   0.476263E+04
   0.111879E+00   0.466222E+04
   0.114139E+00   0.457258E+04
   0.116445E+00   0.449048E+04
   0.118797E+00   0.441259E+04
   0.121197E+00   0.433556E+04
   0.123645E+00   0.425608E+04
   0.126143E+00   0.417127E+04
   0.128691E+00   0.407877E+04
   0.131291E+00   0.397690E+04
   0.133943E+00   0.386501E+04
   0.136649E+00   0.374315E+04
   0.139409E+00   0.361248E+04
   0.142226E+00   0.347474E+04
   0.145099E+00   0.333244E+04
   0.148030E+00   0.318851E+04
   0.151020E+00   0.304641E+04
   0.154071E+00   0.290976E+04
   0.157184E+00   0.278219E+04
   0.160359E+00   0.266659E+04
   0.163598E+00   0.256489E+04
   0.166903E+00   0.247732E+04
   0.170275E+00   0.240284E+04
   0.173715E+00   0.233914E+04
   0.177224E+00   0.228341E+04
   0.180804E+00   0.223260E+04
   0.184457E+00   0.218348E+04
   0.188183E+00   0.213276E+04
   0.191985E+00   0.207737E+04
   0.195863E+00   0.201510E+04
   0.199820E+00   0.194538E+04
   0.203856E+00   0.186930E+04
   0.207974E+00   0.178931E+04
   0.212176E+00   0.170851E+04
   0.216462E+00   0.163004E+04
   0.220835E+00   0.155675E+04
   0.225296E+00   0.149083E+04
   0.229847E+00   0.143339E+04
   0.234490E+00   0.138423E+04
   0.239227E+00   0.134194E+04
   0.244060E+00   0.130423E+04
   0.248990E+00   0.126832E+04
   0.254020E+00   0.123138E+04
   0.259152E+00   0.119134E+04
   0.264387E+00   0.114757E+04
   0.269728E+00   0.110094E+04
   0.275177E+00   0.105317E+04
   0.280736E+00   0.100620E+04
   0.286407E+00   0.962012E+03
   0.292193E+00   0.922173E+03
   0.298096E+00   0.887223E+03
   0.304118E+00   0.856370E+03
   0.310261E+00   0.828010E+03
   0.316529E+00   0.800469E+03
   0.322923E+00   0.772394E+03
   0.329447E+00   0.743014E+03
   0.336102E+00   0.712485E+03
   0.342892E+00   0.681888E+03
   0.349819E+00   0.652570E+03
   0.356885E+00   0.625419E+03
   0.364095E+00   0.600694E+03
   0.371450E+00   0.578109E+03
   0.378954E+00   0.556864E+03
   0.386609E+00   0.535979E+03
   0.394419E+00   0.514897E+03
   0.402387E+00   0.493697E+03
   0.410516E+00   0.472846E+03
   0.418809E+00   0.452901E+03
   0.427269E+00   0.434276E+03
   0.435901E+00   0.416953E+03
   0.444706E+00   0.400520E+03
   0.453690E+00   0.384595E+03
   0.462855E+00   0.368911E+03
   0.472206E+00   0.353465E+03
   0.481745E+00   0.338564E+03
   0.491477E+00   0.324397E+03
   0.501405E+00   0.311001E+03
   0.511534E+00   0.298266E+03
   0.521868E+00   0.285958E+03
   0.532411E+00   0.273995E+03
   0.543166E+00   0.262406E+03
   0.554139E+00   0.251281E+03
   0.565333E+00   0.240690E+03
   0.576753E+00   0.230563E+03
   0.588404E+00   0.220815E+03
   0.600291E+00   0.211434E+03
   0.612418E+00   0.202417E+03
   0.624789E+00   0.193760E+03
   0.637411E+00   0.185457E+03
   0.650288E+00   0.177495E+03
   0.663424E+00   0.169861E+03
   0.676826E+00   0.162541E+03
   0.690499E+00   0.155522E+03
   0.704448E+00   0.148792E+03
   0.718679E+00   0.142340E+03
   0.733197E+00   0.136154E+03
   0.748009E+00   0.130223E+03
   0.763119E+00   0.124538E+03
   0.778536E+00   0.119088E+03
   0.794263E+00   0.113865E+03
   0.810308E+00   0.108860E+03
   0.826677E+00   0.104063E+03
   0.843378E+00   0.994688E+02
   0.860415E+00   0.950677E+02
   0.877797E+00   0.908527E+02
   0.895529E+00   0.868164E+02
   0.913620E+00   0.829519E+02
   0.932076E+00   0.792524E+02
   0.950906E+00   0.757112E+02
   0.970115E+00   0.723220E+02
   0.989713E+00   0.690785E+02
   0.100971E+01   0.659749E+02
   0.103010E+01   0.630053E+02
   0.105091E+01   0.601644E+02
   0.107214E+01   0.574467E+02
   0.109380E+01   0.548471E+02
   0.111590E+01   0.523609E+02
   0.113844E+01   0.499832E+02
   0.116144E+01   0.477096E+02
   0.118490E+01   0.455357E+02
   0.120884E+01   0.434573E+02
   0.123326E+01   0.414705E+02
   0.125817E+01   0.395714E+02
   0.128359E+01   0.377564E+02
   0.130952E+01   0.360218E+02
   0.133597E+01   0.343642E+02
   0.136296E+01   0.327805E+02
