n2,k_h_mpc,Nmodes,P_raw,W2_at_Rhom,contribution_raw,contribution_clust,fraction_raw
510,0.0236490503557414,192,62088.27904892901,7.470453400779556e-17,4.122911958841083e-21,3.99010389838278e-21,9.391600722496799e-17
492,0.0232279653419368,48,59537.47133237967,2.770275432847107e-16,3.665226537020673e-21,3.542103184449691e-21,8.349036927500542e-17
513,0.0237185043976658,192,64110.93010673616,6.004602961516134e-17,3.421872718084105e-21,3.3151242209904847e-21,7.794700108144967e-17
521,0.0239027285587221,384,55904.85105035635,3.353645781076741e-17,3.333067873186688e-21,3.2138271343039597e-21,7.592411130396766e-17
514,0.0237416105934986,192,63281.63651222087,5.582945750150749e-17,3.1404261655865596e-21,3.041173796694991e-21,7.153591670184732e-17
507,0.0235793917350448,104,65306.46683143818,9.294148900580341e-17,2.9224386480476184e-21,2.8329394364124007e-21,6.65703686919658e-17
499,0.0233926213346183,72,51373.96227346323,1.6640896998754654e-16,2.8496960487020305e-21,2.7387567353769993e-21,6.49133615683833e-17
505,0.0235328381027923,96,52636.10445975507,1.0751062896653341e-16,2.515084754140632e-21,2.4195197506148248e-21,5.729123500557947e-17
518,0.0238338113699478,192,63095.47651843435,4.172341567097257e-17,2.3400522610993115e-21,2.2658772999064712e-21,5.330416153780319e-17
515,0.0237646943233982,144,56285.81453297279,5.1908982906779466e-17,1.9478262563241626e-21,1.8786142791151234e-21,4.436962675607149e-17
516,0.0237877556527678,144,58183.91014243398,4.8263813173237135e-17,1.8721182458685672e-21,1.807766494970918e-21,4.264507039204613e-17
525,0.023994310229654,240,63981.03888382148,2.5063033602516593e-17,1.781732141632376e-21,1.7260365114045616e-21,4.058616103302384e-17
517,0.0238107946466937,144,56408.910081033566,4.487461575204636e-17,1.6875521099187437e-21,1.6277192889160155e-21,3.844082961989527e-17
530,0.0241082980932507,336,54683.29038044284,1.7415229211252198e-17,1.4813898337791382e-21,1.4272091206774649e-21,3.374464934519313e-17
522,0.0239256568407887,120,59781.96771972459,3.1181449599541405e-17,1.0356046741188909e-21,1.0009586190082892e-21,2.3590088031882043e-17
523,0.0239485631713974,120,63808.98845215803,2.899181555233923e-17,1.0277435687701717e-21,9.955304403786838e-22,2.3411019539977097e-17
524,0.0239714476134764,120,64729.42319399517,2.6955942710029756e-17,9.69357012928114e-22,9.394059654725253e-22,2.208102941284253e-17
531,0.0241310310526564,216,54717.276501330285,1.619229123657476e-17,8.859980767817285e-22,8.536134943085789e-22,2.018219224931741e-17
529,0.0240855436775217,150,63363.07929551604,1.8730530722874815e-17,8.241834051670946e-22,7.981687791631018e-22,1.8774112910266758e-17
526,0.0240171510822601,144,52131.112787574006,2.330304898323613e-17,8.098759165596296e-22,7.788051845819813e-22,1.8448201948101188e-17
534,0.0241991017973388,240,50202.090419111664,1.301504402701021e-17,7.25980463391873e-22,6.970581433318503e-22,1.653714343787781e-17
542,0.0243796946143266,288,70082.29278638941,7.269064711096808e-18,6.792436284883969e-22,6.59859455925472e-22,1.547252285701515e-17
545,0.0244470729867917,384,63281.22046959823,5.842730708575422e-18,6.573068979801834e-22,6.365327443496931e-22,1.497282503143251e-17
533,0.0241764328445438,144,59009.15783577441,1.399801742775654e-17,5.506741465216043e-22,5.320101232845956e-22,1.2543832524103506e-17
536,0.0242443761153062,168,58245.41330550126,1.1251330058939017e-17,5.097076207373989e-22,4.922055517568271e-22,1.1610654088585143e-17
520,0.0238797782619671,48,58180.45615455508,3.606933022479172e-17,4.663400190372584e-22,4.503092056040177e-22,1.0622781430798682e-17
549,0.0245366230045304,360,62996.39340596325,4.366488461773725e-18,4.584550415674949e-22,4.439000800282491e-22,1.0443169154715255e-17
539,0.0243121295108867,216,50409.24014282819,9.043596977106702e-18,4.558808517739269e-22,4.377936578197135e-22,1.0384531563210846e-17
537,0.0242669815991125,144,59561.36716507585,1.0461235445320632e-17,4.153903235726986e-22,4.014420096456044e-22,9.462195899230712e-18
546,0.0244694912152409,288,53499.2171131433,5.432440543993024e-18,3.8750842148976674e-22,3.73021913372452e-22,8.827072728130417e-18
528,0.0240627677446002,48,71987.6598283355,2.0145171614162968e-17,3.2226750252084533e-22,3.133140929145507e-22,7.340946737952574e-18
538,0.0242895660447628,120,54737.27889659932,9.726623116484503e-18,2.957827123606235e-22,2.8497535334230736e-22,6.737648445660557e-18
541,0.0243571937377152,120,67878.44188526408,7.818067637595173e-18,2.9482124988531543e-22,2.861345080657652e-22,6.715747246294916e-18
512,0.0236953756701779,12,59621.15009870293,6.458106229041276e-17,2.139109560194657e-22,2.0673528243164205e-22,4.87268782151511e-18
554,0.0246481030106296,264,51541.96896373769,3.034085921763181e-18,1.911344873934605e-22,1.837178329180394e-22,4.353861561484945e-18
532,0.0241537426163214,48,56356.80296762611,1.5055230816062676e-17,1.8854770594066154e-22,1.818564922446337e-22,4.294937143977187e-18
550,0.0245589594889051,168,55928.83320206279,4.059863467573807e-18,1.7660488743417623e-22,1.7028954426239477e-22,4.022891114292664e-18
558,0.0247369252913036,288,53643.06009618843,2.2674844743342987e-18,1.6217974123185202e-22,1.5613311596696057e-22,3.6943000241885935e-18
557,0.0247147496478582,216,59439.35059298097,2.4387383648511696e-18,1.449570246729418e-22,1.4007954794323948e-22,3.301982946131256e-18
566,0.0249136198605782,360,56479.01872301281,1.2664184109662324e-18,1.192101152402166e-22,1.1498872053699584e-22,2.7154928739580655e-18
548,0.0245142661679932,96,56478.00111261996,4.696271596099e-18,1.1788268107984215e-22,1.1370821743886525e-22,2.6852551882056296e-18
569,0.0249795580963934,384,58317.44673724598,1.017922117045034e-18,1.0553354461055721e-22,1.0191426597217487e-22,2.4039536223585907e-18
563,0.0248475066440015,216,60142.188528501465,1.5755779000952858e-18,9.475870310887112e-23,9.160754730868055e-23,2.1585129963102282e-18
552,0.0246035716228385,96,57114.63303566028,3.509697222161454e-18,8.909114173779007e-23,8.597141087364656e-23,2.0294113467993772e-18
547,0.0244918889235597,72,51811.67690068601,5.050961910789142e-18,8.723293551982622e-23,8.386562757930012e-23,1.987083179151376e-18
561,0.0248033332639231,192,46745.40782624264,1.8225592556884926e-18,7.573002283969052e-23,7.24899174962443e-23,1.7250577851675896e-18
556,0.0246925540891394,72,81939.19722963085,2.6229263659873105e-18,7.164016027381105e-23,6.989154269648618e-23,1.631894611633748e-18
553,0.0246258473826055,96,46379.00014506613,3.2632381052274304e-18,6.72647646914348e-23,6.436410859789931e-23,1.5322272679628813e-18
555,0.0246703385613948,96,50862.08406365812,2.8210253385713667e-18,6.377032351827843e-23,6.126274543954832e-23,1.4526272265985176e-18
544,0.0244246341817086,48,42349.72392474662,6.2840084224539865e-18,5.913911596260197e-23,5.634622333040019e-23,1.3471327298444572e-18
565,0.024891601632803,144,61223.744103754725,1.3620658486251994e-18,5.559384731246181e-23,5.377775951429488e-23,1.266374886969101e-18
570,0.0250014988631147,192,52467.21388254368,9.464412541118848e-19,4.4139676183778787e-23,4.245711395424654e-23,1.005459779099615e-18
562,0.0248254297790082,96,54487.89718420324,1.694574897983738e-18,4.1037254583230945e-23,3.9530965785023174e-23,9.347895701888605e-19
573,0.0250672059379585,192,58769.9253349759,7.607307953690423e-19,3.9740526261204834e-23,3.8388115958326543e-23,9.052513341857667e-19
581,0.0252415886034512,336,56316.85624379644,4.2487765448868957e-19,3.722098144961925e-23,3.589913985787666e-23,8.4785850331993e-19
564,0.0248695639112336,96,48735.93936468035,1.4649371486748457e-18,3.173115024483778e-23,3.042898389046014e-23,7.228053777040637e-19
574,0.0250890700554495,192,50197.5010456274,7.073105063290829e-19,3.1560195449811014e-23,3.030275454967042e-23,7.189111903129291e-19
571,0.0250234203919759,120,56154.43862632656,8.799799439326004e-19,2.74526554188675e-23,2.647489992560905e-23,6.253453409632449e-19
585,0.0253283297134021,288,59590.7351000297,3.175267642007519e-19,2.5228871056875463e-23,2.438213301900679e-23,5.746896514184406e-19
578,0.025176336649564,204,49785.20305632428,5.285992661350913e-19,2.485439836662844e-23,2.385593308615104e-23,5.661595202310945e-19
579,0.0251981060757235,192,54050.26798526164,4.914797939706568e-19,2.361299073196016e-23,2.2739248876012323e-23,5.378814367913965e-19
560,0.0247812170461824,48,49160.04398565818,1.9602097519844305e-18,2.1414221695260158e-23,2.0543017361044857e-23,4.877955725288963e-19
586,0.0253499686150109,216,64493.75377283281,2.952292949451694e-19,1.904044545472079e-23,1.8449986864830452e-23,4.337232108625516e-19
582,0.0252633018019638,192,49148.06754064088,3.9504175557733587e-19,1.7258256786211774e-23,1.6555960331852066e-23,3.9312665058213347e-19
584,0.0253066723090882,192,55678.28766369989,3.4150827072417475e-19,1.6901862877256268e-23,1.6294737062635514e-23,3.850083368120261e-19
594,0.0255224193694856,384,55653.30959420025,1.648892500951013e-19,1.6314013305418993e-23,1.572774041619197e-23,3.716176835099405e-19
577,0.0251545483835617,96,59386.81568908577,5.685222212313769e-19,1.5005655274407746e-23,1.450030218886874e-23,3.4181453381381245e-19
590,0.025436340138215,240,55766.25763375844,2.2063575650742187e-19,1.3671144934013427e-23,1.3180843252885821e-23,3.1141565942079795e-19
593,0.0255009268019941,288,57604.19437925823,1.7734266527960375e-19,1.3620908483336032e-23,1.3147994709257088e-23,3.1027132092609454e-19
568,0.0249575980410748,48,53593.57493657545,1.0948016391590322e-18,1.303874081976783e-23,1.2552162313474927e-23,2.970100960821901e-19
580,0.025219856710827,96,58665.84707297848,4.569669376342637e-19,1.1914823324737339e-23,1.1508630491284659e-23,2.7140832611055534e-19
589,0.0254147747760183,192,56191.59689113571,2.372994788467889e-19,1.1852654806964753e-23,1.1430789066792684e-23,2.6999218649307565e-19
587,0.0253715890612565,168,52793.88414538205,2.744976059362978e-19,1.1271395960211053e-23,1.0844399684310146e-23,2.5675166363053026e-19
605,0.0257576540138159,312,65041.960090076944,7.40222993518403e-20,6.954357858092847e-24,6.740515659965309e-24,1.5841364777268955e-19
596,0.0255653502986828,168,61678.2580288151,1.4254453324478556e-19,6.838143279386919e-24,6.61640733878392e-24,1.5576639036764408e-19
601,0.0256723635345583,240,57301.43643681499,9.904809444214455e-20,6.3062200976268826e-24,6.086113221088784e-24,1.4364968695995216e-19
602,0.0256937126971123,288,50338.16044226082,9.209270645710745e-20,6.181036577599872e-24,5.935456027047586e-24,1.4079812561479832e-19
597,0.0255867887513379,144,51855.27594996494,1.3253472397538627e-19,4.5817497897973925e-24,4.405036824496878e-24,1.0436789595734206e-19
614,0.0259485326116245,408,56204.14003203986,3.8439220898925185e-20,4.080837446681886e-24,3.935622612174835e-24,9.295758991521763e-20
595,0.0255438938531917,96,59560.52080640186,1.5331034274274065e-19,4.0583306038958246e-24,3.922054743680055e-24,9.244490547499466e-20
588,0.025393191099279,56,61139.87634355812,2.552217444368378e-19,4.045540046866229e-24,3.913202846047128e-24,9.215354876925009e-20
598,0.0256082092563464,96,70207.8048440504,1.2322782683685203e-19,3.845135652408064e-24,3.7355998063308626e-24,8.758852755469599e-20
600,0.0256509966032372,120,59916.30854541664,1.0652879462490683e-19,3.546006737620689e-24,3.427641410259681e-24,8.077465580511231e-20
576,0.0251327412287183,30,36641.45950199324,6.114603949358955e-19,3.1117779580717227e-24,2.9419278483673074e-24,7.088333782293716e-20
611,0.0258850628077824,240,49871.59484847988,4.7823046807279423e-20,2.6500129053250318e-24,2.543739467975522e-24,6.036476976644485e-20
609,0.02584266300404,192,50964.340873861394,5.531959834454677e-20,2.5060683262547376e-24,2.40772237364221e-24,5.708584936675707e-20
603,0.0257150441351553,120,52366.229342156366,8.56257420231987e-20,2.4910540246550773e-24,2.395914311295968e-24,5.674383787788989e-20
606,0.0257789325420329,144,51523.02957151919,6.882428101096583e-20,2.3640236438443594e-24,2.2722579358297383e-24,5.385020680327357e-20
621,0.026096028503877,384,52114.49000718168,2.3090235292382478e-20,2.1392637091703832e-24,2.0571650947974675e-24,4.873038958198662e-20
610,0.0258638715944,144,61159.24490658892,5.1434927247836706e-20,2.0971475415353526e-24,2.028567638538237e-24,4.7771023400174834e-20
626,0.0262008743600538,432,61736.12918005339,1.6044416112422124e-20,1.9810402914700447e-24,1.916862627020356e-24,4.512621083932895e-20
612,0.0259062366868303,144,64162.077201756496,4.4464801027337466e-20,1.9019693308511788e-24,1.8426829294813955e-24,4.332504967389529e-20
592,0.0254794161049548,24,77931.98598611867,1.9073663632002443e-19,1.6516094298590618e-24,1.6092235106768343e-24,3.762208960461766e-20
629,0.0262635809699481,432,49465.64249793576,1.2896184921576392e-20,1.2758361458359353e-24,1.2242514061496294e-24,2.906233212990652e-20
613,0.0259273932740124,120,51238.39140671542,4.134237909116034e-20,1.1768427786431562e-24,1.1309068018752004e-24,2.6807357519409554e-20
618,0.0260329183062804,144,54977.040263988805,2.8727049543528474e-20,1.052885439613444e-24,1.0145827068887395e-24,2.3983727409399974e-20
608,0.0258214369938845,72,48872.98211627904,5.949766286740784e-20,9.692760710930742e-25,9.296109625148024e-25,2.207918563493985e-20
616,0.0259907597064611,96,64867.46533390351,3.3230188130350314e-20,9.580258118153737e-25,9.284878668106179e-25,2.1822915444803586e-20
617,0.0260118475474203,144,43563.76938350057,3.089668688971908e-20,8.97317428251965e-25,8.561218457323396e-25,2.0440036293787254e-20
622,0.026117031347119,144,57698.58984520528,2.14687851672739e-20,8.258124198942424e-25,7.971873730045438e-25,1.8811220314065747e-20
625,0.0261799387799149,150,64836.74401210596,1.7256185679726923e-20,7.769686760707106e-25,7.530017515155343e-25,1.7698606354898223e-20
630,0.0262844499291169,240,58118.27907103326,1.1990584766805752e-20,7.743023907801077e-25,7.476566468538728e-25,1.7637870915695087e-20
619,0.026053972024486,120,40785.48845837886,2.6709769187295047e-20,6.052061016191031e-25,5.755285802998862e-25,1.378601851789997e-20
633,0.026346957627209,240,54101.78400167151,9.637795316893152e-21,5.793576894298606e-25,5.579403665034313e-25,1.3197216309617738e-20
620,0.0260750087433146,96,46789.666910038846,2.4834146958163113e-20,5.164362062966251e-25,4.943614090004801e-25,1.1763924858444544e-20
638,0.0264508088678987,240,63222.33415586039,6.6968914137320495e-21,4.704367852938667e-25,4.55554804374462e-25,1.0716101863831352e-20
635,0.0263885471678987,240,50092.55576546674,8.331744089823356e-21,4.637315060478604e-25,4.452165191815863e-25,1.0563361989587139e-20
641,0.0265129243558647,336,46753.68988476507,5.382829108024774e-21,3.9148219105220846e-25,3.747356116050203e-25,8.917591413628017e-21
627,0.0262217932251506,96,52066.037513160445,1.491773982769771e-20,3.4520337843576743e-25,3.3194316525559166e-25,7.863404144184036e-21
637,0.0264300712646576,168,60885.81210079641,7.202680415576298e-21,3.4108748053711695e-25,3.2988331100177607e-25,7.769647910569107e-21
634,0.0263677605973883,168,48307.63070234181,8.961006872580004e-21,3.3668834167246587e-25,3.2274899764845253e-25,7.66943971754421e-21
632,0.0263261382184839,96,63266.530892755945,1.0365698842894932e-20,2.9146746936400746e-25,2.8225351483698975e-25,6.639351320596164e-21
650,0.0266984037406901,360,57163.59270900307,2.79526249463114e-21,2.6631207792974395e-25,2.569945362809735e-25,6.0663354649892775e-21
628,0.0262426954151777,72,55116.01603399088,1.387018137696511e-20,2.548230463890569e-25,2.455762588044135e-25,5.8046262701399294e-21
642,0.0265335972045073,192,53516.4435556751,5.004834305455017e-21,2.3808082898967984e-25,2.29183345779982e-25,5.42325450524688e-21
649,0.0266778586020254,240,66567.26197541643,3.0063773148835172e-21,2.2236256257422236e-25,2.156817240967034e-25,5.0652073684234625e-21
644,0.0265748946570537,192,54682.37331156575,4.326611768973913e-21,2.1030168882244035e-25,2.0260993456648673e-25,4.790472152702247e-21
646,0.0266161280327543,192,59537.80541637109,3.740297531731444e-21,1.9794587257205315e-25,1.9129645473786392e-25,4.50901842780439e-21
645,0.0265955193358719,192,52513.12430994853,4.02278700905868e-21,1.8777699047035066e-25,1.8062536912091299e-25,4.2773809796931314e-21
654,0.026780426679682,336,51110.31296087815,2.0890029062135014e-21,1.660860324865094e-25,1.5958691233384519e-25,3.783281618109981e-21
651,0.026718933081471,192,50223.21547297077,2.5989726489791604e-21,1.160255674293671e-25,1.1140517160895972e-25,2.6429519082043206e-21
657,0.0268417793985332,240,57860.88871077283,1.679099294824287e-21,1.079490860357391e-25,1.042177542694629e-25,2.4589773551484997e-21
648,0.0266572976289501,108,66689.24638759386,3.2334367798389434e-21,1.0781773104469367e-25,1.0458429426485472e-25,2.4559852135720575e-21
659,0.0268826034212088,264,54841.65095795533,1.4515586984255004e-21,9.729607003604307e-26,9.374781543989184e-26,2.216311797993022e-21
653,0.0267599445147891,168,52294.846609092376,2.246776808985796e-21,9.138488223727197e-26,8.788989608996073e-26,2.0816605705208794e-21
666,0.0270250018627309,360,55683.405874525386,8.719435801125673e-22,8.092131378515804e-26,7.801483518478281e-26,1.8433104480448445e-21
643,0.0265542539590603,72,51523.96744924287,4.653383178693299e-21,7.992025447594929e-26,7.681799902348708e-26,1.8205072705201183e-21
662,0.0269437234775686,264,53257.1742991919,1.1667342250570362e-21,7.59451830924052e-26,7.309316609782134e-26,1.7299589307778293e-21
665,0.0270047052005642,288,54933.18712204735,9.377979363808483e-22,6.868830602917199e-26,6.618751153215639e-26,1.564654183670668e-21
661,0.0269233655423026,216,50696.01788587663,1.2548529211287861e-21,6.361604613368947e-26,6.110634029143191e-26,1.449112934731422e-21
640,0.0264922353754562,24,71973.24412580016,5.7893723223984985e-21,4.629776749945976e-26,4.5011240316704534e-26,1.0546190436240523e-21
656,0.026821344085789,96,53798.643133973295,1.8059148430931894e-21,4.318034141062928e-26,4.157508377232422e-26,9.83607046762445e-22
674,0.0271868296675149,288,57557.41395149171,4.869913843633449e-22,3.7373286267481396e-26,3.607464257584581e-26,8.513278619959176e-22
677,0.0272472673034226,360,54295.94915977444,3.914340605453553e-22,3.542213975129114e-26,3.411735954947329e-26,8.068826028827438e-22
658,0.0268621991651978,96,48506.78259066298,1.5611890298495383e-21,3.3657003046150937e-26,3.2269279464062465e-26,7.666744700853601e-22
664,0.0269843932720035,120,57646.15891419137,1.0086260046398323e-21,3.230189719358538e-26,3.118120163287446e-26,7.358064495429286e-22
660,0.0269029922018577,96,45323.772786626905,1.3496268643255832e-21,2.7186747264631317e-26,2.5987078940786353e-26,6.192882064952455e-22
669,0.0270858005939331,144,55620.53553105576,7.008510357447641e-22,2.598780662374592e-26,2.5053338576086238e-26,5.91977480722835e-22
675,0.0272069904635132,224,49060.89291692916,4.527937146081428e-22,2.3037221869769e-26,2.2098094165396552e-26,5.247659705478107e-22
673,0.0271666539098807,144,63593.042306091855,5.237718651845713e-22,2.220549758761539e-26,2.1507135100702628e-26,5.058200836427028e-22
670,0.0271060365329485,144,50937.78791864025,6.516356429522061e-22,2.2128585453950838e-26,2.1259737930014562e-26,5.04068098498941e-22
678,0.0272673834134373,240,50295.73076496669,3.639466487279895e-22,2.033884739692763e-26,1.9530077066420988e-26,4.632995703391887e-22
686,0.0274277811699243,384,56124.62523032838,2.0326875080102782e-22,2.0281568817323908e-26,1.9558835481142475e-26,4.619948188553828e-22
681,0.0273276428977893,240,59338.91453958648,2.9253313119629877e-22,1.928733163561646e-26,1.8637258010735795e-26,4.393470428968549e-22
667,0.0270452832928746,96,52277.954135772125,8.10713670189361e-22,1.8836645363290177e-26,1.8116010989788526e-26,4.290808389054685e-22
689,0.0274876890268889,480,50254.545788271615,1.6338340895300531e-22,1.8246131125050472e-26,1.751998264081489e-26,4.156294870409102e-22
652,0.026739446660755,24,44181.70354848523,2.416466733665545e-21,1.1862624095731946e-26,1.1325631488250714e-26,2.7021927739514542e-22
693,0.0275673636549431,288,58913.401589813926,1.2210245613262663e-22,9.591294710992093e-27,9.26568816130509e-27,2.1848055752020754e-22
680,0.0273075711779327,144,45590.19130206784,3.146269701573723e-22,9.562602505509728e-27,9.143099878633232e-27,2.1782697640950647e-22
676,0.0272271363311115,78,58980.30499446184,4.2099748490751394e-22,8.966591133408465e-27,8.662537394308593e-27,2.0425040507176695e-22
682,0.0273476998861024,144,48076.56048037027,2.719907730882718e-22,8.717587234987311e-27,8.354932870869616e-27,1.9857833344942271e-22
672,0.0271464631572513,48,65388.414722114656,5.633302262987852e-22,8.185615658383926e-27,7.9352466689178e-27,1.8646052765329685e-22
690,0.0275076293189759,192,56045.50133137047,1.5191024527439656e-22,7.567898536688895e-27,7.2978358784233e-27,1.723895200151895e-22
685,0.027407782785078,144,48184.04970626372,2.186208137542453e-22,7.022690771172252e-27,6.73119635283326e-27,1.5997020644348698e-22
684,0.0273877697975353,120,52479.01612978638,2.3513235565331726e-22,6.855285936091724e-27,6.594027763143595e-27,1.5615688375848432e-22
701,0.0277260260508738,408,50847.59234709064,6.819574741124384e-23,6.549891398991723e-27,6.29226301988258e-27,1.492002871008124e-22
698,0.0276666342810259,312,52963.29912597649,8.484377009304391e-23,6.49076418526389e-27,6.245659960550652e-27,1.4785342549253876e-22
683,0.0273677421752609,120,42854.7825912212,2.528909472326541e-22,6.020881423857437e-27,5.73989148248782e-27,1.371499437651383e-22
692,0.0275474666017158,168,55645.111529176735,1.313243585937462e-22,5.683656673680693e-27,5.479374338090422e-27,1.2946828517281182e-22
699,0.0276864456937194,240,55641.01318473115,7.888584286146334e-23,4.876986914159235e-27,4.701685041133761e-27,1.1109311642807934e-22
691,0.0275275551668036,120,51928.8400400792,1.4124275388308326e-22,4.0747624295638365e-27,3.9178260363604105e-27,9.281920681190466e-23
705,0.0278050177381469,288,56964.23237035517,5.096520087365318e-23,3.870924727158144e-27,3.735017524828402e-27,8.817597811263478e-23
710,0.0279034428874794,384,52540.56632839684,3.5413536489166295e-23,3.307817356146033e-27,3.181902559740108e-27,7.534892857765717e-23
696,0.027626968835136,144,50056.66878336052,9.814354368717671e-23,3.275159239716185e-27,3.144301181466616e-27,7.46050077932217e-23
694,0.0275872463576035,120,50777.81824889852,1.1352813715041157e-22,3.2026172857553458e-27,3.0764749111437774e-27,7.295257118038301e-23
706,0.0278247306209763,288,46377.90729543439,4.7386305713593993e-23,2.9302369246109e-27,2.8038734427079828e-27,6.674800600398479e-23
702,0.0277457950559173,192,37852.23795131366,6.340688312418346e-23,2.1334154913490905e-27,2.020692143572764e-27,4.859717275062064e-23
714,0.0279819337398214,288,58289.518892801534,2.646584382942504e-23,2.0569084052122745e-27,1.986332821667141e-27,4.685441420372065e-23
697,0.0276468086716859,96,50254.08618683473,9.12516753638614e-23,2.038119803746024e-27,1.9570072034225915e-27,4.6426427759026493e-23
713,0.0279623316822564,288,52469.083934829454,2.84647014943531e-23,1.9913557491827706e-27,1.9154498785311625e-27,4.5361187140241655e-23
688,0.0274677342590851,24,64900.23880074441,1.7572309407362375e-22,1.2671634186870952e-27,1.22811384222629e-27,2.8864775666488953e-23
707,0.0278444295477772,144,43011.35358088579,4.405872891090858e-23,1.2633503783409893e-27,1.2046054064597778e-27,2.877791823944008e-23
709,0.027883785651586,120,54245.35939643973,3.808817702999123e-23,1.1478371398594971e-27,1.1055169431595068e-27,2.614663669665964e-23
717,0.0280406576947376,192,54282.386568663474,2.1272722780210716e-23,1.0264303656208104e-27,9.886121917893246e-28,2.3381106023100075e-23
725,0.0281966569941067,360,46177.09552613908,1.188108147384416e-23,9.143897236192385e-28,8.747861187064247e-28,2.0828926920379812e-23
721,0.0281187655276397,192,58395.789696060565,1.589789144893491e-23,8.25217711700269e-28,7.969547935688291e-28,1.879767342788444e-23
729,0.0282743338823081,318,56551.01940557626,8.879171017208323e-24,7.392413095132679e-28,7.130970837403767e-28,1.6839212881169097e-23
722,0.0281382586083363,228,46928.73140196819,1.4781504467495877e-23,7.322148780316682e-28,7.010094797113991e-28,1.6679157464905212e-23
734,0.0283711309264258,480,52274.02414933283,6.1697558612794044e-24,7.167065930844609e-28,6.892854559232191e-28,1.6325893505914878e-23
716,0.0280210967173346,120,53365.12925914693,2.2879365109729952e-23,6.783112646933084e-28,6.528897479047196e-28,1.5451284497867544e-23
726,0.028216096263561,264,48672.86913781898,1.1046764248478973e-23,6.571616463653442e-28,6.301584448690622e-28,1.4969516338002997e-23
712,0.0279427158736814,96,48161.26143116521,3.0614524758198245e-23,6.553040579868736e-28,6.280911470906973e-28,1.492720224415014e-23
718,0.0280602050360414,144,48201.52611927726,1.9778902618717388e-23,6.355821941244983e-28,6.092103239662085e-28,1.4477956971032714e-23
715,0.0280015220752549,96,57311.62820855785,2.460735060729814e-23,6.267943685347118e-28,6.049211679948912e-28,1.4277778674765108e-23
731,0.0283130924116512,288,60120.8037430039,7.675923612477992e-24,6.153102627361051e-28,5.948411331028304e-28,1.4016181683628432e-23
708,0.0278641145481488,48,55554.4736731491,4.096482230494591e-23,5.057286982811886e-28,4.875221105901015e-28,1.152001802507578e-23
704,0.0277852908695848,24,68940.10386763499,5.481439544561184e-23,4.1987890171801095e-28,4.076979249523194e-28,9.564441433875473e-24
724,0.0281772043136304,120,57691.831143978605,1.277841128976399e-23,4.095610813429855e-28,3.953628465765811e-28,9.329411313766095e-24
728,0.028254934680105,144,52167.04410547694,9.549778731829166e-24,3.321224855339185e-28,3.1938944722481294e-28,7.565433863823162e-24
720,0.0280992589241629,72,54520.69788416475,1.7098594603671368e-23,3.107424368768588e-28,2.9934337380774456e-28,7.078416720553628e-24
723,0.0281577381943373,96,48962.194627099554,1.3743512781205034e-23,2.990722434015072e-28,2.868557875959916e-28,6.812580829394804e-24
737,0.0284290509545798,240,53236.3091182789,4.959127957695519e-24,2.9333963212553088e-28,2.823193477750964e-28,6.681997405012426e-24
733,0.0283517979559174,168,52637.98461010654,6.635732456377113e-24,2.71671231156549e-28,2.613489806688512e-28,6.188411870741539e-24
741,0.0285060945943674,288,54921.98256582407,3.7061394898721496e-24,2.7139803793236044e-28,2.6151499929270135e-28,6.182188789319272e-24
738,0.0284483314253987,240,50022.76491650582,4.610886437174326e-24,2.5627698700386265e-28,2.460305726990308e-28,5.8377456524231136e-24
730,0.0282937197837164,144,46362.13650641681,8.255654938904064e-24,2.551665341515629e-28,2.4415899423302418e-28,5.812450594187409e-24
740,0.0284868532188409,192,55870.265854177385,3.986049149068342e-24,1.9795700059223626e-28,1.9087069099389255e-28,4.509271913504388e-24
749,0.0286595605464019,384,51235.96489968211,2.0699252130329334e-24,1.8854153877319537e-28,1.811818046824116e-28,4.29479666177672e-24
746,0.0286021073101123,312,43940.61352509422,2.5752376878478095e-24,1.6344975685563464e-28,1.5601018131296318e-28,3.723229770370347e-24
750,0.0286786860477273,288,54973.97627384659,1.924570241412767e-24,1.4106837171836886e-28,1.359361844079348e-28,3.213403135884781e-24
747,0.0286212712032574,216,58538.88676391078,2.394398496810664e-24,1.4016542247247764e-28,1.3537662547885632e-28,3.1928348121496468e-24
745,0.0285829305682246,192,50075.08531061997,2.7697349283107733e-24,1.2328418917596966e-28,1.1836021597008385e-28,2.808296397536772e-24
739,0.028467598837987,120,51350.528640414734,4.287099247666639e-24,1.2230267372311456e-28,1.1753923011459608e-28,2.7859384104436715e-24
755,0.028774122870737,288,62817.56854869732,1.3373014783007813e-24,1.1200803637791144e-28,1.084418991024427e-28,2.551436377671114e-24
744,0.0285637409517156,144,55209.908221832506,2.9789217551864045e-24,1.096439978025744e-28,1.0567210212899252e-28,2.4975858307426597e-24
761,0.0288882308777755,480,54669.86738775599,8.639806079009435e-25,1.0496378946563864e-28,1.0112387565274555e-28,2.390975142866228e-24
754,0.0287550608462065,240,51676.03671774029,1.4383024260673262e-24,8.25841877563001e-29,7.938796014281716e-29,1.8811891331700753e-24
758,0.0288312333262725,264,57602.59801530883,1.0748965271918647e-24,7.567612868919213e-29,7.304860384494534e-29,1.7238301277550327e-24
742,0.028525322990884,96,47311.977312021576,3.4458857391669894e-24,7.245851907168325e-29,6.939550952575704e-29,1.6505360455379502e-24
